Part Number,Package,Package,Core,Operating Frequency (MHz) (Processor speed),FLASH Size (Prog),Data0E2PROM0(B),Internal RAM Size,Timers (16 bit) typ,Timers (32 bit) typ,Other timer functions,A/D Converters (12-bit channels) default,A/D Converters (16-bit channels) default,D/A Converters  (12 bit),Comparator,I/Os (High Current),Display controller ,Integrated op-amps,I2C,SPI,I2S,CAN ,USB Type,USART ,UART,Additional Serial Interfaces,Parallel Interfaces ,Crypto-HASH ,TRNG,Supply Voltage (V) min,Supply Voltage (V) max,Supply Current (µA) (Lowest power mode) typ,Supply Current (µA) (Run mode (per Mhz)) typ,Operating Temperature (°C) min,Operating Temperature (°C) max,,,,,,,,,,,,,,,
STM32H753XI,Active,Active,ARM Cortex-M7,400,2048,0,1024,18,2,24-bit downcounter,2xWDG,HR Timer,RTC,-0,20,2,2,168,LCD TFT Controller up to 1024x728,2,4,6,3,2,USB OTG FS,USB OTG FS + USB OTG FS/HS,4,5,Ethernet,HDMI CEC,S/PDIF,SAI,Camera IF,DFSDM,Dual Quad SPI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,-0,-0,-40,85
STM32H753ZI,Active,Active,ARM Cortex-M7,400,2048,0,1024,18,2,24-bit downcounter,2xWDG,HR Timer,RTC,-0,20,2,2,114,-0,2,4,6,3,2,USB OTG FS,USB OTG FS + USB OTG FS/HS,4,5,Ethernet,HDMI CEC,S/PDIF,SAI,Camera IF,DFSDM,Dual Quad SPI,FMC,SDIO,-0,true,1.7,3.6,-0,-0,-40,85,,,,
STM32F030C6,Active,Active,ARM Cortex-M0,48,32,0,4,5,-0,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,39,-0,-0,1,1,-0,-0,-0,1,-0,-0,-0,-0,-0,2.4,3.6,3.4,250,-40,85,,,,,,,,,,,,,
STM32F030C8,Active,Active,ARM Cortex-M0,48,64,0,8,7,-0,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,39,-0,-0,2,2,-0,-0,-0,2,-0,-0,-0,-0,-0,2.4,3.6,3.4,250,-40,85,,,,,,,,,,,,,
STM32F030CC,Active,Active,ARM Cortex-M0,48,256,0,32,8,-0,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,38,-0,-0,2,2,-0,-0,-0,6,-0,-0,-0,-0,-0,2.4,3.6,1.8,306,-40,85,,,,,,,,,,,,,
STM32F030F4,Active,Active,ARM Cortex-M0,48,16,0,4,5,-0,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,15,-0,-0,1,1,-0,-0,-0,1,-0,-0,-0,-0,-0,2.4,3.6,3.4,250,-40,85,,,,,,,,,,,,,
STM32F030K6,Active,Active,ARM Cortex-M0,48,32,0,4,5,-0,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,26,-0,-0,1,1,-0,-0,-0,1,-0,-0,-0,-0,-0,2.4,3.6,3.4,250,-40,85,,,,,,,,,,,,,
STM32F030R8,Active,Active,ARM Cortex-M0,48,64,0,8,7,-0,24-bit downcounter,2xWDG,RTC,16,-0,-0,-0,55,-0,-0,2,2,-0,-0,-0,2,-0,-0,-0,-0,-0,2.4,3.6,3.4,250,-40,85,,,,,,,,,,,,,
STM32F030RC,Active,Active,ARM Cortex-M0,48,256,0,32,8,-0,24-bit downcounter,2xWDG,RTC,16,-0,-0,-0,52,-0,-0,2,2,-0,-0,-0,6,-0,-0,-0,-0,-0,2.4,3.6,1.8,306,-40,85,,,,,,,,,,,,,
STM32F031C4,Active,Active,ARM Cortex-M0,48,16,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,39,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F031C6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,39,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F031E6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,20,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F031F4,Active,Active,ARM Cortex-M0,48,16,0,4,5,1,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,15,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F031F6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,15,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F031G4,Active,Active,ARM Cortex-M0,48,16,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,23,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F031G6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,23,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F031K4,Active,Active,ARM Cortex-M0,48,16,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,27,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F031K6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,27,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F038C6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,38,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,1.65,1.95,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F038E6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,20,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F038F6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,8,-0,-0,-0,14,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F038G6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,22,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F038K6,Active,Active,ARM Cortex-M0,48,32,0,4,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,26,-0,-0,1,1,1,-0,-0,1,-0,-0,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F042C4,Active,Active,ARM Cortex-M0,48,16,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,38,-0,-0,1,2,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F042C6,Active,Active,ARM Cortex-M0,48,32,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,38,-0,-0,1,2,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F042F4,Active,Active,ARM Cortex-M0,48,16,0,6,5,1,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,16,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F042F6,Active,Active,ARM Cortex-M0,48,32,0,6,5,1,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,16,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F042G4,Active,Active,ARM Cortex-M0,48,16,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,24,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F042G6,Active,Active,ARM Cortex-M0,48,32,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,24,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F042K4,Active,Active,ARM Cortex-M0,48,16,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,28,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F042K6,Active,Active,ARM Cortex-M0,48,32,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,28,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F042T6,Active,Active,ARM Cortex-M0,48,32,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,30,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F048C6,Active,Active,ARM Cortex-M0,48,32,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,38,-0,-0,1,2,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F048G6,Active,Active,ARM Cortex-M0,48,32,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,24,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F048T6,Active,Active,ARM Cortex-M0,48,32,0,6,5,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,30,-0,-0,1,1,1,1,USB Device,2,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F051C4,Active,Active,ARM Cortex-M0,48,16,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,1,2,39,-0,-0,1,1,1,-0,-0,1,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F051C6,Active,Active,ARM Cortex-M0,48,32,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,1,2,39,-0,-0,1,1,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F051C8,Active,Active,ARM Cortex-M0,48,64,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,1,2,39,-0,-0,2,2,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F051K4,Active,Active,ARM Cortex-M0,48,16,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,1,2,27,-0,-0,1,1,1,-0,-0,1,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F051K6,Active,Active,ARM Cortex-M0,48,32,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,1,2,27,-0,-0,1,1,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F051K8,Active,Active,ARM Cortex-M0,48,64,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,1,2,27,-0,-0,1,1,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F051R4,Active,Active,ARM Cortex-M0,48,16,0,8,7,1,24-bit downcounter,2xWDG,RTC,16,-0,1,2,55,-0,-0,1,1,1,-0,-0,1,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F051R6,Active,Active,ARM Cortex-M0,48,32,0,8,7,1,24-bit downcounter,2xWDG,RTC,16,-0,1,2,55,-0,-0,1,1,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F051R8,Active,Active,ARM Cortex-M0,48,64,0,8,7,1,24-bit downcounter,2xWDG,RTC,16,-0,1,2,55,-0,-0,2,2,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F051T8,Active,Active,ARM Cortex-M0,48,64,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,1,2,29,-0,-0,1,1,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,250,-40,85,,,,,,,,,,,,,
STM32F058C8,Active,Active,ARM Cortex-M0,48,64,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,2,39,-0,-0,2,2,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F058R8,Active,Active,ARM Cortex-M0,48,64,0,8,7,1,24-bit downcounter,2xWDG,RTC,16,-0,-0,2,55,-0,-0,2,2,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.7,250,-40,105,85,,,,,,,,,,,,
STM32F058T8,Active,Active,ARM Cortex-M0,48,64,0,8,7,1,24-bit downcounter,2xWDG,RTC,10,-0,-0,2,28,-0,-0,1,1,1,-0,-0,2,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.7,250,-40,85,,,,,,,,,,,,,
STM32F070C6,Active,Active,ARM Cortex-M0,48,32,0,6,5,-0,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,37,-0,-0,1,1,-0,-0,USB Device,2,-0,-0,-0,-0,-0,2.4,3.6,1.7,264,-40,85,,,,,,,,,,,,,
STM32F070CB,Active,Active,ARM Cortex-M0,48,128,0,16,8,-0,24-bit downcounter,2xWDG,RTC,10,-0,-0,-0,37,-0,-0,2,2,-0,-0,USB Device,4,-0,-0,-0,-0,-0,2.4,3.6,1.8,273,-40,85,,,,,,,,,,,,,
STM32F070F6,Active,Active,ARM Cortex-M0,48,32,0,6,5,-0,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,15,-0,-0,1,1,-0,-0,USB Device,2,-0,-0,-0,-0,-0,2.4,3.6,1.7,264,-40,85,,,,,,,,,,,,,
STM32F070RB,Active,Active,ARM Cortex-M0,48,128,0,16,8,-0,24-bit downcounter,2xWDG,RTC,16,-0,-0,-0,51,-0,-0,2,2,-0,-0,USB Device,4,-0,-0,-0,-0,-0,2.4,3.6,1.8,273,-40,85,,,,,,,,,,,,,
STM32F071C8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F071CB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F071RB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,51,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F100RE,Active,Active,ARM Cortex-M3,24,512,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,51,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,40,105,,,,,,,,,,,,,
STM32F301K6,Active,Active,ARM Cortex-M4,72,32,0,16,5,1,2xWDG,RTC,SysTick,8,-0,1,2,24,-0,1,3,2,2,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.4,349,-40,105,85,,,,,,,,,,,,
STM32F301K8,Active,Active,ARM Cortex-M4,72,64,0,16,5,1,2xWDG,RTC,SysTick,8,-0,1,2,24,-0,1,3,2,2,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.4,353,-40,105,85,,,,,,,,,,,,
STM32F302RC,Active,Active,ARM Cortex-M4,72,256,0,40,7,1,2 x WDG,RTC,SysTick,16,-0,1,4,52,-0,2,2,3,2,1,USB Device,3,2,-0,-0,-0,-0,2,3.6,1.5,392,-40,105,85,,,,,,,,,,,,
STM32F302RD,Active,Active,ARM Cortex-M4,72,384,0,64,7,1,2xWDG,RTC,SysTick,16,-0,1,4,51,-0,2,3,4,2,1,USB Device,3,2,-0,-0,-0,-0,2,3.6,1.5,392,-40,105,85,,,,,,,,,,,,
STM32F303C8,Active,Active,ARM Cortex-M4,72,64,0,16,7,1,2xWDG,RTC,SysTick,15,-0,3,3,37,-0,1,1,1,-0,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.4,353,-40,85,,,,,,,,,,,,,
STM32F334C8,Active,Active,ARM Cortex-M4,72,64,0,16,7,1,2xWDG,IR Timer,RTC,SysTick,hr timer (10x217ps),15,-0,3,3,37,-0,1,1,1,-0,1,-0,3,-0,-0,-0,-0,-0,2,3.6,1,420,-40,105,85,,,,,,,,,,
STM32F378VC,Active,Active,ARM Cortex-M4,72,256,0,32,12,2,2xWDG,RTC,SysTick,16,21,3,2,84,-0,-0,2,3,3,1,-0,3,-0,-0,-0,-0,-0,1.65,1.95,5.9,430,-40,85,,,,,,,,,,,,,
STM32F071V8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F071VB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F072C8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F072CB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F072R8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,51,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F072RB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,51,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F072V8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F072VB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F078CB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,36,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,260,-40,85,,,,,,,,,,,,,
STM32F078RB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,50,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F078VB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,86,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,260,-40,85,,,,,,,,,,,,,
STM32F091CB,Active,Active,ARM Cortex-M0,48,128,0,32,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,38,-0,-0,2,2,2,1,-0,6,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,-85,105,85,,,,,,,,,,,
STM32F091CC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,IR Timer,RTC,10,-0,2,2,38,-0,-0,2,2,2,1,-0,6,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,105,85,,,,,,,,,,,
STM32F091RB,Active,Active,ARM Cortex-M0,48,128,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,52,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,85,,,,,,,,,,,,,
STM32F091RC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,52,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,105,85,,,,,,,,,,,,
STM32F091VB,Active,Active,ARM Cortex-M0,48,128,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,88,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,105,85,,,,,,,,,,,,
STM32F091VC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,88,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,105,85,,,,,,,,,,,,
STM32F098CC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,306,-40,105,85,,,,,,,,,,,,
STM32F098RC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,51,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,306,-40,85,,,,,,,,,,,,,
STM32F098VC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,306,-40,85,,,,,,,,,,,,,
STM32F100C4,Active,Active,ARM Cortex-M3,24,16,0,4,6,-0,2 x WDG,24-bit down counter,RTC,10,-0,2,-0,37,-0,-0,1,1,-0,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100C6,Active,Active,ARM Cortex-M3,24,32,0,4,6,-0,2 x WDG,24-bit down counter,RTC,10,-0,2,0,37,-0,-0,1,1,-0,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100C8,Active,Active,ARM Cortex-M3,24,64,0,8,7,-0,2 x WDG,24-bit down counter,RTC,10,-0,2,0,37,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100CB,Active,Active,ARM Cortex-M3,24,128,0,8,7,-0,2 x WDG,24-bit down counter,RTC,10,-0,2,0,37,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100R4,Active,Active,ARM Cortex-M3,24,16,0,4,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,1,1,-0,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,85,,,,,,,,,,,,,
STM32F100R6,Active,Active,ARM Cortex-M3,24,32,0,4,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,1,1,-0,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,85,,,,,,,,,,,,,
STM32F100R8,Active,Active,ARM Cortex-M3,24,64,0,8,7,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100RB,Active,Active,ARM Cortex-M3,24,128,0,8,7,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,85,,,,,,,,,,,,,
STM32F100RC,Active,Active,ARM Cortex-M3,24,256,0,24,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,51,-0,-0,2,3,-0,-0,-0,3,2,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,85,,,,,,,,,,,,,
STM32F100RD,Active,Active,ARM Cortex-M3,24,384,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,51,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,85,,,,,,,,,,,,,
STM32F100V8,Active,Active,ARM Cortex-M3,24,64,0,8,7,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100VB,Active,Active,ARM Cortex-M3,24,128,0,8,7,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100VC,Active,Active,ARM Cortex-M3,24,256,0,24,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,80,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,85,,,,,,,,,,,,,
STM32F100VD,Active,Active,ARM Cortex-M3,24,384,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,80,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,105,85,,,,,,,,,,,,
